obj,time,method,robj
1926.8854846780941,112.607459525,EM,2.0061003336312293
1926.8849606309543,112.852872558,EM,2.0055762864913955
1926.8844370567738,112.9028673,EM,2.005052712310862
1926.883913954836,112.947183626,EM,2.004529610373174
1926.8833913244234,112.99773701999999,EM,2.004006979960513
1926.8828691648214,113.033645221,EM,2.003484820358471
1926.882347475316,113.092242204,EM,2.002963130853095
1926.8818262551954,113.300789059,EM,2.002441910732477
1926.8813055037485,113.34897072599999,EM,2.0019211592856205
1926.8807852202672,113.39171278699999,EM,2.001400875804256
1926.8802654040437,113.44072140099999,EM,2.000881059580797
1926.8797460543715,113.484024974,EM,2.0003617099085655
1926.8792271705458,113.55115511599999,EM,1.999842826082931
1926.8787087518635,113.77383496499999,EM,1.9993244074006267
1926.8781907976236,113.824166928,EM,1.9988064531606593
1926.8776733071245,113.86184835499999,EM,1.9982889626615812
1926.8771562796683,113.923863437,EM,1.9977719352053551
1926.8766397145582,113.97736551099999,EM,1.9972553700953082
1926.8761236110963,114.06278514399999,EM,1.9967392666334032
1926.8756079685902,114.327483808,EM,1.9962236241272873
1926.8750927863448,114.373912858,EM,1.9957084418818791
1926.8745780636705,114.412107681,EM,1.9951937192075544
1926.8740637998753,114.45814070499999,EM,1.994679455412415
1926.8735499942718,114.52970882299999,EM,1.994165649808883
1926.873036646172,114.604904741,EM,1.9936523017091528
1926.8725237548902,114.979477531,EM,1.9931394104272382
1926.8720113197414,115.042189537,EM,1.992626975278517
